date,8841431.WI_换手率均值_120日
2013-08-12,2.5138991666666666
2013-08-13,2.5202483333333334
2013-08-14,2.527019166666667
2013-08-15,2.5272041666666665
2013-08-16,2.527641666666667
2013-08-19,2.5191433333333335
2013-08-20,2.5107408333333328
2013-08-21,2.5079558333333334
2013-08-22,2.5080825
2013-08-23,2.5067575
2013-08-26,2.5087133333333336
2013-08-27,2.5068625
2013-08-28,2.5010025
2013-08-29,2.4916791666666662
2013-08-30,2.495948333333333
2013-09-02,2.4823166666666667
2013-09-03,2.47259
2013-09-04,2.4710724999999996
2013-09-05,2.4728541666666666
2013-09-06,2.4663433333333336
2013-09-09,2.4710924999999997
2013-09-10,2.479163333333333
2013-09-11,2.487048333333333
2013-09-12,2.4939575
2013-09-13,2.4995525
2013-09-16,2.499283333333333
2013-09-17,2.4972066666666666
2013-09-18,2.492056666666667
2013-09-23,2.4938416666666665
2013-09-24,2.496495
2013-09-25,2.5001591666666667
2013-09-26,2.5016899999999995
2013-09-27,2.5040358333333335
2013-09-30,2.5062633333333335
2013-10-08,2.5107174999999997
2013-10-09,2.5178725
2013-10-10,2.528095833333333
2013-10-11,2.5393825000000003
2013-10-14,2.554668333333333
2013-10-15,2.5696950000000003
2013-10-16,2.5867833333333334
2013-10-17,2.5983783333333332
2013-10-18,2.6061883333333338
2013-10-21,2.6206591666666665
2013-10-22,2.6357266666666663
2013-10-23,2.6428625
2013-10-24,2.6445833333333337
2013-10-25,2.6459083333333333
2013-10-28,2.644225833333333
2013-10-29,2.6488258333333334
2013-10-30,2.6500833333333333
2013-10-31,2.6563433333333335
2013-11-01,2.655273333333333
2013-11-04,2.6483891666666666
2013-11-05,2.6474975
2013-11-06,2.646944166666666
2013-11-07,2.63858
2013-11-08,2.6301025
2013-11-11,2.6232200000000003
2013-11-12,2.6196391666666665
2013-11-13,2.6166166666666664
2013-11-14,2.6093025
2013-11-15,2.6057150000000004
2013-11-18,2.598351666666667
2013-11-19,2.5912374999999996
2013-11-20,2.584613333333334
2013-11-21,2.5808416666666663
2013-11-22,2.57367
2013-11-25,2.5656558333333335
2013-11-26,2.5580583333333333
2013-11-27,2.5542216666666664
2013-11-28,2.5519433333333335
2013-11-29,2.5497308333333333
2013-12-02,2.555571666666667
2013-12-03,2.5525208333333333
2013-12-04,2.5594650000000003
2013-12-05,2.562861666666667
2013-12-06,2.5617525
2013-12-09,2.5624350000000002
2013-12-10,2.5670783333333334
2013-12-11,2.5711258333333333
2013-12-12,2.5746475
2013-12-13,2.5785175
2013-12-16,2.5843858333333336
2013-12-17,2.58783
2013-12-18,2.58696
2013-12-19,2.5807333333333333
2013-12-20,2.577514166666667
2013-12-23,2.5736375
2013-12-24,2.5741941666666666
2013-12-25,2.5775300000000003
2013-12-26,2.581704166666667
2013-12-27,2.584591666666667
2013-12-30,2.5861333333333336
2013-12-31,2.5856258333333333
2014-01-02,2.587686666666667
2014-01-03,2.5958724999999996
2014-01-06,2.5986908333333334
2014-01-07,2.5925383333333327
2014-01-08,2.59098
2014-01-09,2.5888075
2014-01-10,2.5844499999999995
2014-01-13,2.5750875
2014-01-14,2.5687666666666664
2014-01-15,2.56108
2014-01-16,2.558556666666667
